:START_ID(Article);:END_ID(Keyword)
3789;mathematical model
6311;data modeling
19264;data
6094;asterisk-property
7352;ROM
9519;data querying
6999;indexing
5240;Software
4314;TCP/IP
13325;data management
15857;big data
14682;indexing
12211;indexing
10577;security policy
76;data modeling
17605;data
13185;data querying
10475;ROM
14765;data storage
8517;Software
11240;TCP/IP
5753;data modeling
6582;star property
17225;data querying
18558;data storage
10556;security policy
3014;RAM
19936;processing
1648;ROM
14380;data storage
642;data management
5215;ROM
7809;security policy
12177;data storage
5305;data querying
16917;indexing
5969;star property
11062;mathematical model
1138;trusted subject
12215;Hardware
19355;data querying
1625;security policy
4913;big data
17465;indexing
18209;indexing
7097;mathematical model
9891;data storage
15842;data
15947;processing
13182;indexing
11394;data storage
12121;data querying
1294;data
18243;data management
16593;data storage
8959;big data
19748;data management
2544;ROM
5324;data
11532;processing
6917;indexing
12435;indexing
12194;security policy
14110;data
19751;processing
6094;TCP/IP
12718;ROM
7785;data storage
13963;data
13974;data modeling
7757;star property
17185;big data
11983;RAM
4697;processing
4682;trusted subject
12865;star property
18307;big data
9942;TCP/IP
8508;data storage
12378;data querying
2461;Software
9764;big data
9935;indexing
16120;data management
3989;data querying
14997;data
11422;asterisk-property
8626;indexing
18953;data
2271;indexing
9357;processing
15158;data
1145;secure computer system
6788;indexing
18332;indexing
12409;trusted subject
2012;secure computer system
3085;data storage
10820;big data
1053;Software
19271;big data
265;data management
16528;data modeling
14570;big data
4244;data management
18045;processing
18746;data storage
3886;data storage
14160;data modeling
17849;data storage
891;big data
13847;data
17373;processing
9506;indexing
4738;security
12207;data storage
4436;data modeling
11677;TCP/IP
18534;indexing
4287;security
1175;indexing
17623;processing
19345;big data
2631;processing
12252;data querying
10576;Hardware
3623;mathematical model
7613;star property
18399;indexing
18577;processing
14685;data modeling
12411;indexing
8506;RAM
16538;data management
13094;data
12274;ROM
16112;data modeling
3489;indexing
4032;star property
4965;processing
6006;processing
10599;data
12602;model simple security condition
10769;data management
1433;big data
2666;big data
5612;data querying
17449;processing
7178;ROM
3720;TCP/IP
16965;big data
2028;processing
10322;model simple security condition
1702;data
7722;mathematical model
14595;data management
8365;trusted subject
3399;security policy
358;TCP/IP
12928;data storage
5841;mathematical model
17497;data
9089;star property
566;big data
18270;data modeling
15524;data querying
13370;data querying
1110;Software
12261;Hardware
4667;data querying
17210;indexing
1894;ROM
2600;big data
6516;trusted subject
1685;TCP/IP
19824;data
5517;data management
9046;security policy
11489;star property
4086;data
1559;indexing
13256;data
5042;trusted subject
15610;data
3193;star property
4493;data storage
18985;data querying
14082;indexing
10499;RAM
17542;indexing
3040;data management
8433;model simple security condition
3233;processing
13344;data modeling
917;TCP/IP
9317;processing
2701;big data
2426;data querying
4043;RAM
6080;data storage
14634;big data
1593;data management
16159;data modeling
16368;data storage
19319;data storage
18628;data querying
4879;Software
12140;asterisk-property
12369;big data
3173;RAM
11510;data modeling
15544;indexing
10220;asterisk-property
6014;secure computer system
9391;secure computer system
11018;TCP/IP
17159;data storage
10011;model simple security condition
15547;data querying
10558;security
10116;asterisk-property
1193;big data
728;data storage
4613;ROM
16930;indexing
5824;trusted subject
3814;trusted subject
9220;data management
14247;processing
18883;data storage
7479;data management
8985;data querying
18754;big data
4210;secure computer system
11633;data management
17999;indexing
9415;data querying
3046;data
13548;data management
5227;secure computer system
1756;data querying
1224;data storage
7642;star property
2334;indexing
608;big data
12208;secure computer system
892;data storage
7890;data modeling
17270;data querying
6382;TCP/IP
4958;processing
6227;mathematical model
4453;Software
5442;data storage
16583;big data
14906;data modeling
18205;data
8832;Software
14884;data management
6620;secure computer system
6632;ROM
12827;indexing
3653;RAM
12429;security
16718;data querying
14277;data storage
6675;data modeling
8807;TCP/IP
11104;processing
7745;data storage
1553;data querying
5554;data
17865;processing
19462;data management
7449;data storage
3736;star property
15947;data modeling
1584;indexing
8857;security policy
3382;data
12699;asterisk-property
3542;ROM
13990;indexing
18259;processing
12924;data querying
9511;processing
14237;big data
6826;RAM
11529;processing
608;data modeling
11368;indexing
3709;indexing
7685;security
6442;secure computer system
8523;mathematical model
14748;data
12390;data management
4378;data querying
5086;Software
4064;asterisk-property
11957;data modeling
1875;model simple security condition
13413;indexing
7568;Software
6662;security
16971;indexing
16806;big data
1888;data modeling
13879;data management
13363;data storage
1464;data modeling
396;RAM
9921;ROM
11377;Software
9208;data modeling
8560;data querying
9910;data
11460;data modeling
11133;TCP/IP
5203;Hardware
10945;RAM
13460;data storage
11079;data modeling
10644;processing
8706;data querying
3612;data querying
4361;big data
5352;data management
5408;RAM
19653;data storage
6955;data
14149;data querying
11437;indexing
3664;data storage
17770;processing
4268;asterisk-property
14362;data storage
4624;asterisk-property
16078;data management
2092;processing
15765;data
2990;trusted subject
91;data modeling
18816;data modeling
5992;asterisk-property
18109;indexing
2424;big data
6161;data querying
1057;data modeling
19621;processing
1663;security
2421;data modeling
974;data querying
13152;processing
355;Software
11114;secure computer system
18679;data management
6724;RAM
12619;asterisk-property
5456;secure computer system
19079;data storage
9844;data management
14655;big data
5508;security policy
1310;RAM
162;data querying
19922;data querying
1466;data management
2827;ROM
8871;security policy
15482;data storage
10696;data modeling
7186;data querying
334;data storage
3101;big data
7959;data modeling
11004;data management
16579;data querying
17123;big data
8538;data storage
18956;data modeling
11483;data management
4528;data modeling
18635;data querying
5778;asterisk-property
13743;indexing
10832;RAM
12113;data management
5418;Software
11202;data modeling
17988;data
13563;processing
5030;model simple security condition
9050;big data
19286;data modeling
15140;indexing
7503;big data
4014;ROM
5882;data querying
13600;indexing
11766;big data
19533;data storage
6114;data
2222;data management
6825;mathematical model
2883;indexing
15614;data management
912;Hardware
24;star property
13452;data
17134;data management
4173;star property
13999;data modeling
12773;data
9279;security policy
5582;Hardware
16803;data modeling
11871;TCP/IP
19183;big data
17913;data management
11205;security policy
17777;processing
11134;ROM
18144;indexing
16112;processing
6463;security policy
15568;indexing
18333;big data
7648;data modeling
17413;big data
18893;big data
8475;data
7979;security
526;trusted subject
15413;data storage
10075;Hardware
6816;indexing
15706;indexing
17488;data management
6436;model simple security condition
14747;processing
3125;secure computer system
8459;trusted subject
17171;data management
4719;indexing
15041;data modeling
18372;data management
2691;data querying
11830;big data
1177;star property
16487;processing
3698;indexing
4206;indexing
203;asterisk-property
10021;ROM
12245;data
19322;data modeling
7234;model simple security condition
6451;star property
1427;ROM
19935;processing
19035;data management
9964;data modeling
6521;data storage
16805;data modeling
12101;security policy
8076;processing
16383;data querying
15728;data management
9659;star property
13144;data management
18369;data
17089;processing
15787;processing
5101;security policy
3721;security
14220;data management
15723;data
9697;security policy
16712;processing
15479;big data
7557;big data
2920;indexing
4195;data querying
4815;data storage
923;secure computer system
10935;TCP/IP
9524;data
4028;data storage
6664;indexing
10287;indexing
14438;big data
981;Hardware
10420;data
18352;data querying
12014;secure computer system
10823;mathematical model
7422;Software
10699;asterisk-property
18309;processing
12953;processing
11825;processing
12901;data querying
14249;processing
15830;data modeling
5386;data
8754;data querying
18673;big data
14993;data storage
19310;data modeling
18769;big data
18169;data storage
5698;data querying
7288;data modeling
1711;RAM
11249;ROM
18917;big data
5041;indexing
10692;data storage
3870;processing
19797;processing
16401;big data
11454;data storage
1066;indexing
3178;mathematical model
8131;data management
8974;star property
14760;data querying
7175;mathematical model
10478;model simple security condition
6511;Software
13343;big data
8576;Hardware
9334;data querying
18488;data modeling
4499;indexing
13872;data querying
8299;ROM
14388;processing
9070;data storage
16072;data modeling
17170;processing
9402;trusted subject
9421;Hardware
9303;model simple security condition
9224;RAM
3060;data management
12405;Software
10948;data modeling
