:START_ID(Article)	:END_ID(Keyword)
10205	processing
18505	indexing
5570	mathematical model
8596	security policy
11591	trusted subject
4341	trusted subject
14065	data modeling
9292	security
11552	RAM
9138	ROM
10319	data modeling
3748	TCP/IP
18359	data storage
19390	data management
16717	processing
9166	Hardware
10445	data storage
7600	data querying
19366	data querying
16018	data
10375	data querying
15227	data management
8054	data querying
14715	big data
6800	star property
11311	processing
1766	TCP/IP
7162	data storage
15986	big data
4398	secure computer system
12783	TCP/IP
17276	big data
11490	model simple security condition
7543	data storage
8378	data management
13453	data storage
11861	data modeling
10252	mathematical model
19897	data management
15334	big data
3942	processing
12779	model simple security condition
5729	ROM
16894	data storage
2644	mathematical model
11298	mathematical model
15611	data querying
9420	data querying
13436	data modeling
4961	data storage
4603	data management
7700	data modeling
1110	model simple security condition
11030	TCP/IP
5030	data
12786	processing
11866	trusted subject
15427	data querying
9954	star property
16868	data querying
5250	Hardware
9509	asterisk-property
12531	data management
8474	processing
12097	Hardware
14013	data management
1441	security policy
13203	data
15284	data storage
7148	data storage
4796	data
11454	Software
9855	mathematical model
4498	data management
12280	trusted subject
18864	indexing
15577	big data
5591	mathematical model
6436	TCP/IP
4929	asterisk-property
7479	big data
1533	data management
16618	big data
1206	indexing
13327	data
7557	data modeling
11537	asterisk-property
7973	security
2814	ROM
8988	data
7828	processing
18517	data querying
15462	big data
4296	data querying
9549	trusted subject
13440	indexing
18061	indexing
15509	big data
4810	ROM
3975	Hardware
10320	star property
2908	Hardware
5714	data management
6638	processing
7643	data modeling
15834	processing
18872	processing
10927	model simple security condition
19331	data querying
18321	big data
16641	data storage
8491	data modeling
6263	data querying
7107	data modeling
12085	big data
15847	data storage
10030	trusted subject
16426	indexing
13973	data management
15864	data storage
18306	data management
3711	model simple security condition
14830	data modeling
7623	TCP/IP
3723	data modeling
1995	asterisk-property
9276	data modeling
15532	data
12299	Hardware
14401	data management
717	TCP/IP
7633	data storage
10630	processing
939	data management
4233	asterisk-property
4281	indexing
13354	indexing
17147	data modeling
4157	RAM
2377	data querying
1769	Hardware
4844	asterisk-property
2408	data storage
7838	data querying
12466	Hardware
259	data management
2118	indexing
11823	indexing
14162	data querying
15656	indexing
17359	data storage
19770	data modeling
15675	indexing
18053	big data
6079	data management
19728	data modeling
13021	data storage
1255	data querying
7463	data storage
8313	data modeling
9295	processing
5255	star property
8909	indexing
7671	data modeling
17821	data modeling
12207	data modeling
16537	data querying
2374	Hardware
9619	model simple security condition
18409	indexing
11568	data
15524	data querying
12374	secure computer system
19555	indexing
3625	secure computer system
9303	data modeling
6988	trusted subject
16592	processing
18683	data
2210	data management
11470	asterisk-property
11487	indexing
8980	data management
6870	ROM
14401	big data
19746	data storage
3007	mathematical model
4071	processing
2457	ROM
5874	RAM
12318	indexing
6465	data storage
19847	data modeling
13314	data
18341	data
17118	data storage
4181	big data
16969	processing
12623	ROM
6747	TCP/IP
14136	data querying
3712	RAM
2882	TCP/IP
12235	TCP/IP
4016	RAM
17538	big data
5159	data
6270	data querying
2345	data querying
7087	processing
557	asterisk-property
15504	data modeling
16348	data querying
19076	data management
4432	Hardware
292	ROM
3818	Hardware
12208	processing
17801	data querying
8555	TCP/IP
14700	processing
15955	indexing
15993	data
6307	mathematical model
18718	data modeling
6889	security
4449	data modeling
2857	data management
6202	TCP/IP
8743	data querying
1178	Software
11904	big data
8057	data querying
12734	security policy
2728	mathematical model
10874	RAM
1633	secure computer system
8939	data querying
10320	security
7188	RAM
4029	processing
9245	TCP/IP
10687	RAM
2556	data querying
189	mathematical model
3948	ROM
9224	data management
10431	data modeling
12339	data querying
5075	asterisk-property
18167	data querying
5081	data
9222	mathematical model
9611	data querying
16969	data
17410	processing
18177	data storage
766	security
12373	big data
12706	RAM
17158	big data
9910	indexing
10239	indexing
486	processing
4888	Hardware
7953	trusted subject
14969	data
9759	data storage
2651	asterisk-property
2053	big data
7072	ROM
3880	indexing
10313	data storage
17957	data querying
13408	data
2565	big data
7505	security
17538	data querying
6927	security policy
7728	data querying
2743	secure computer system
8577	secure computer system
14507	data querying
7913	secure computer system
2076	processing
11358	data modeling
16635	data management
3012	security
16976	data querying
17394	processing
10057	data modeling
13673	data modeling
17122	big data
4998	data modeling
6287	data
5291	security policy
5631	data management
8095	data management
8726	processing
17789	processing
5968	processing
9910	data
12085	processing
10695	data storage
16545	data modeling
10530	star property
16347	data
7154	data storage
7775	secure computer system
15738	data storage
12736	RAM
12592	data
19905	data management
1725	RAM
8879	trusted subject
2851	security
3705	indexing
13286	data storage
18915	data management
19741	data storage
19476	data storage
2539	asterisk-property
16058	data
1020	security
3289	data management
5844	Software
4194	indexing
3564	TCP/IP
8773	data modeling
16841	big data
19032	processing
15133	data management
3755	trusted subject
5420	big data
11901	big data
10920	model simple security condition
15114	data modeling
26	mathematical model
19708	indexing
11497	data storage
19915	data modeling
10795	indexing
4398	mathematical model
4409	processing
14877	data management
157	data storage
193	data storage
1583	Hardware
7389	data storage
14344	processing
13390	data management
2616	big data
6969	data storage
18847	data management
1620	big data
1898	data storage
2964	model simple security condition
17402	processing
12759	security policy
13790	processing
16449	data storage
8460	TCP/IP
8543	star property
16773	data querying
11657	Software
15945	indexing
4306	data storage
3804	RAM
13079	data
19567	processing
19863	data modeling
13009	data querying
694	data
11909	data
6556	processing
9466	data querying
1655	mathematical model
6976	secure computer system
9851	TCP/IP
15209	data querying
8045	ROM
13004	processing
17312	data modeling
718	Hardware
6342	processing
9962	data querying
13178	indexing
7824	asterisk-property
3457	data querying
10439	model simple security condition
8449	mathematical model
19507	indexing
7993	security policy
14780	data management
7060	RAM
9005	indexing
12866	security
3678	secure computer system
9989	processing
3441	data
8085	data management
10238	processing
11585	ROM
11707	processing
19844	data storage
16901	processing
16380	big data
1605	data modeling
7247	data modeling
8309	processing
9854	mathematical model
15181	data management
8563	secure computer system
9699	trusted subject
16491	indexing
11809	security policy
603	star property
1179	data storage
4899	processing
12556	data querying
14833	processing
18875	data modeling
12056	RAM
14229	data management
6131	Software
9586	TCP/IP
5434	data
18122	indexing
12467	data storage
111	data
16830	data management
13433	indexing
11131	data querying
9477	RAM
8513	data storage
10240	data storage
5763	data management
7450	asterisk-property
14054	indexing
14349	data management
3317	big data
5644	data
312	security policy
7387	Software
11862	indexing
8489	Hardware
11161	data storage
12697	processing
13132	data modeling
3807	mathematical model
3156	data modeling
8083	processing
12495	RAM
4105	security
19928	processing
18026	indexing
4787	data querying
5776	indexing
26	asterisk-property
1453	processing
16134	data
17331	indexing
4222	big data
1618	RAM
9341	Hardware
13788	data management
17442	processing
19926	processing
2330	ROM
5064	star property
11713	ROM
18246	data
5244	big data
18001	big data
665	RAM
58	big data
540	data modeling
7961	security policy
17181	data modeling
19214	indexing
6319	data
10548	trusted subject
293	trusted subject
7319	trusted subject
8271	trusted subject
2848	ROM
8569	security policy
8833	data management
3093	asterisk-property
14855	data querying
3023	TCP/IP
16607	data management
14389	processing
2120	RAM
2903	data
19655	data modeling
3785	data querying
5576	asterisk-property
5643	processing
8075	star property
13187	big data
16162	data management
2998	processing
4651	indexing
4528	ROM
6142	mathematical model
2018	data querying
4603	indexing
15080	indexing
17106	data modeling
2803	star property
405	indexing
615	ROM
5311	ROM
4152	indexing
8108	indexing
6997	asterisk-property
8537	data management
13286	data
16872	indexing
10283	Software
13873	data modeling
7832	data modeling
